	Cluster name	Sample name	Sample link	Population name	Population link	Color
1222	SC_GMFUL5306400	HG02683	https://www.internationalgenome.org/data-portal/sample/HG02683	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1223	SC_GMFUL5306400	HG02684	https://www.internationalgenome.org/data-portal/sample/HG02684	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1224	SC_GMFUL5306400	HG02685	https://www.internationalgenome.org/data-portal/sample/HG02685	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1225	SC_GMFUL5306400	HG02686	https://www.internationalgenome.org/data-portal/sample/HG02686	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1226	SC_GMFUL5306400	HG02687	https://www.internationalgenome.org/data-portal/sample/HG02687	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1227	SC_GMFUL5306400	HG02688	https://www.internationalgenome.org/data-portal/sample/HG02688	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1228	SC_GMFUL5306400	HG02689	https://www.internationalgenome.org/data-portal/sample/HG02689	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1229	SC_GMFUL5306400	HG02690	https://www.internationalgenome.org/data-portal/sample/HG02690	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1230	SC_GMFUL5306400	HG02691	https://www.internationalgenome.org/data-portal/sample/HG02691	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1231	SC_GMFUL5306400	HG02692	https://www.internationalgenome.org/data-portal/sample/HG02692	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1232	SC_GMFUL5306400	HG02694	https://www.internationalgenome.org/data-portal/sample/HG02694	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1233	SC_GMFUL5306400	HG02696	https://www.internationalgenome.org/data-portal/sample/HG02696	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1234	SC_GMFUL5306400	HG02697	https://www.internationalgenome.org/data-portal/sample/HG02697	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1235	SC_GMFUL5306400	HG02698	https://www.internationalgenome.org/data-portal/sample/HG02698	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1236	SC_GMFUL5306400	HG02699	https://www.internationalgenome.org/data-portal/sample/HG02699	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1237	SC_GMFUL5306400	HG02700	https://www.internationalgenome.org/data-portal/sample/HG02700	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1238	SC_GMFUL5306400	HG02701	https://www.internationalgenome.org/data-portal/sample/HG02701	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1239	SC_GMFUL5306400	HG02703	https://www.internationalgenome.org/data-portal/sample/HG02703	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1240	SC_GMFUL5306400	HG02704	https://www.internationalgenome.org/data-portal/sample/HG02704	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1241	SC_GMFUL5306400	HG02715	https://www.internationalgenome.org/data-portal/sample/HG02715	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1242	SC_GMFUL5306400	HG02716	https://www.internationalgenome.org/data-portal/sample/HG02716	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1243	SC_GMFUL5306400	HG02717	https://www.internationalgenome.org/data-portal/sample/HG02717	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1244	SC_GMFUL5306400	HG02721	https://www.internationalgenome.org/data-portal/sample/HG02721	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1245	SC_GMFUL5306400	HG02722	https://www.internationalgenome.org/data-portal/sample/HG02722	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1246	SC_GMFUL5306400	HG02723	https://www.internationalgenome.org/data-portal/sample/HG02723	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1247	SC_GMFUL5306400	HG02724	https://www.internationalgenome.org/data-portal/sample/HG02724	Punjabi,Punjabi	https://www.internationalgenome.org/data-portal/population/PunjabiSGDP,PJL	[97, 60, 194]
1248	SC_GMFUL5306400	HG02725	https://www.internationalgenome.org/data-portal/sample/HG02725	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1249	SC_GMFUL5306400	HG02726	https://www.internationalgenome.org/data-portal/sample/HG02726	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1250	SC_GMFUL5306400	HG02727	https://www.internationalgenome.org/data-portal/sample/HG02727	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1251	SC_GMFUL5306400	HG02728	https://www.internationalgenome.org/data-portal/sample/HG02728	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1252	SC_GMFUL5306400	HG02729	https://www.internationalgenome.org/data-portal/sample/HG02729	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1253	SC_GMFUL5306400	HG02731	https://www.internationalgenome.org/data-portal/sample/HG02731	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1254	SC_GMFUL5306400	HG02733	https://www.internationalgenome.org/data-portal/sample/HG02733	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1255	SC_GMFUL5306400	HG02734	https://www.internationalgenome.org/data-portal/sample/HG02734	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1256	SC_GMFUL5306400	HG02735	https://www.internationalgenome.org/data-portal/sample/HG02735	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1257	SC_GMFUL5306400	HG02736	https://www.internationalgenome.org/data-portal/sample/HG02736	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1258	SC_GMFUL5306400	HG02737	https://www.internationalgenome.org/data-portal/sample/HG02737	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1259	SC_GMFUL5306400	HG02738	https://www.internationalgenome.org/data-portal/sample/HG02738	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1260	SC_GMFUL5306400	HG02756	https://www.internationalgenome.org/data-portal/sample/HG02756	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1261	SC_GMFUL5306400	HG02757	https://www.internationalgenome.org/data-portal/sample/HG02757	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1262	SC_GMFUL5306400	HG02759	https://www.internationalgenome.org/data-portal/sample/HG02759	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1263	SC_GMFUL5306400	HG02760	https://www.internationalgenome.org/data-portal/sample/HG02760	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1264	SC_GMFUL5306400	HG02761	https://www.internationalgenome.org/data-portal/sample/HG02761	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1265	SC_GMFUL5306400	HG02762	https://www.internationalgenome.org/data-portal/sample/HG02762	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1266	SC_GMFUL5306400	HG02763	https://www.internationalgenome.org/data-portal/sample/HG02763	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1267	SC_GMFUL5306400	HG02764	https://www.internationalgenome.org/data-portal/sample/HG02764	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1268	SC_GMFUL5306400	HG02768	https://www.internationalgenome.org/data-portal/sample/HG02768	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1269	SC_GMFUL5306400	HG02769	https://www.internationalgenome.org/data-portal/sample/HG02769	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1270	SC_GMFUL5306400	HG02770	https://www.internationalgenome.org/data-portal/sample/HG02770	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1271	SC_GMFUL5306400	HG02771	https://www.internationalgenome.org/data-portal/sample/HG02771	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1272	SC_GMFUL5306400	HG02772	https://www.internationalgenome.org/data-portal/sample/HG02772	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1273	SC_GMFUL5306400	HG02773	https://www.internationalgenome.org/data-portal/sample/HG02773	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1274	SC_GMFUL5306400	HG02774	https://www.internationalgenome.org/data-portal/sample/HG02774	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1275	SC_GMFUL5306400	HG02775	https://www.internationalgenome.org/data-portal/sample/HG02775	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1276	SC_GMFUL5306400	HG02776	https://www.internationalgenome.org/data-portal/sample/HG02776	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1277	SC_GMFUL5306400	HG02778	https://www.internationalgenome.org/data-portal/sample/HG02778	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1278	SC_GMFUL5306400	HG02780	https://www.internationalgenome.org/data-portal/sample/HG02780	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1279	SC_GMFUL5306400	HG02783	https://www.internationalgenome.org/data-portal/sample/HG02783	Punjabi,Punjabi	https://www.internationalgenome.org/data-portal/population/PunjabiSGDP,PJL	[97, 60, 194]
1280	SC_GMFUL5306400	HG02784	https://www.internationalgenome.org/data-portal/sample/HG02784	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1281	SC_GMFUL5306400	HG02785	https://www.internationalgenome.org/data-portal/sample/HG02785	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1282	SC_GMFUL5306400	HG02786	https://www.internationalgenome.org/data-portal/sample/HG02786	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1283	SC_GMFUL5306400	HG02787	https://www.internationalgenome.org/data-portal/sample/HG02787	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1284	SC_GMFUL5306400	HG02788	https://www.internationalgenome.org/data-portal/sample/HG02788	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1285	SC_GMFUL5306400	HG02790	https://www.internationalgenome.org/data-portal/sample/HG02790	Punjabi,Punjabi	https://www.internationalgenome.org/data-portal/population/PunjabiSGDP,PJL	[97, 60, 194]
1286	SC_GMFUL5306400	HG02791	https://www.internationalgenome.org/data-portal/sample/HG02791	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1287	SC_GMFUL5306400	HG02793	https://www.internationalgenome.org/data-portal/sample/HG02793	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1288	SC_GMFUL5306400	HG02794	https://www.internationalgenome.org/data-portal/sample/HG02794	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1289	SC_GMFUL5306400	HG02798	https://www.internationalgenome.org/data-portal/sample/HG02798	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1290	SC_GMFUL5306400	HG02799	https://www.internationalgenome.org/data-portal/sample/HG02799	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1291	SC_GMFUL5306400	HG02800	https://www.internationalgenome.org/data-portal/sample/HG02800	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1292	SC_GMFUL5306400	HG02804	https://www.internationalgenome.org/data-portal/sample/HG02804	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1293	SC_GMFUL5306400	HG02805	https://www.internationalgenome.org/data-portal/sample/HG02805	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1294	SC_GMFUL5306400	HG02806	https://www.internationalgenome.org/data-portal/sample/HG02806	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1295	SC_GMFUL5306400	HG02807	https://www.internationalgenome.org/data-portal/sample/HG02807	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1296	SC_GMFUL5306400	HG02808	https://www.internationalgenome.org/data-portal/sample/HG02808	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1297	SC_GMFUL5306400	HG02809	https://www.internationalgenome.org/data-portal/sample/HG02809	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1298	SC_GMFUL5306400	HG02811	https://www.internationalgenome.org/data-portal/sample/HG02811	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1299	SC_GMFUL5306400	HG02812	https://www.internationalgenome.org/data-portal/sample/HG02812	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1300	SC_GMFUL5306400	HG02814	https://www.internationalgenome.org/data-portal/sample/HG02814	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1301	SC_GMFUL5306400	HG02815	https://www.internationalgenome.org/data-portal/sample/HG02815	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1302	SC_GMFUL5306400	HG02816	https://www.internationalgenome.org/data-portal/sample/HG02816	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1303	SC_GMFUL5306400	HG02817	https://www.internationalgenome.org/data-portal/sample/HG02817	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1304	SC_GMFUL5306400	HG02818	https://www.internationalgenome.org/data-portal/sample/HG02818	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1305	SC_GMFUL5306400	HG02819	https://www.internationalgenome.org/data-portal/sample/HG02819	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1306	SC_GMFUL5306400	HG02820	https://www.internationalgenome.org/data-portal/sample/HG02820	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1307	SC_GMFUL5306400	HG02821	https://www.internationalgenome.org/data-portal/sample/HG02821	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1308	SC_GMFUL5306400	HG02836	https://www.internationalgenome.org/data-portal/sample/HG02836	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1309	SC_GMFUL5306400	HG02837	https://www.internationalgenome.org/data-portal/sample/HG02837	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1310	SC_GMFUL5306400	HG02838	https://www.internationalgenome.org/data-portal/sample/HG02838	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1311	SC_GMFUL5306400	HG02839	https://www.internationalgenome.org/data-portal/sample/HG02839	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1312	SC_GMFUL5306400	HG02840	https://www.internationalgenome.org/data-portal/sample/HG02840	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1313	SC_GMFUL5306400	HG02841	https://www.internationalgenome.org/data-portal/sample/HG02841	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1314	SC_GMFUL5306400	HG02852	https://www.internationalgenome.org/data-portal/sample/HG02852	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1315	SC_GMFUL5306400	HG02854	https://www.internationalgenome.org/data-portal/sample/HG02854	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1316	SC_GMFUL5306400	HG02855	https://www.internationalgenome.org/data-portal/sample/HG02855	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1317	SC_GMFUL5306400	HG02856	https://www.internationalgenome.org/data-portal/sample/HG02856	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1318	SC_GMFUL5306400	HG02860	https://www.internationalgenome.org/data-portal/sample/HG02860	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1319	SC_GMFUL5306400	HG02861	https://www.internationalgenome.org/data-portal/sample/HG02861	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1320	SC_GMFUL5306400	HG02862	https://www.internationalgenome.org/data-portal/sample/HG02862	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1321	SC_GMFUL5306400	HG02869	https://www.internationalgenome.org/data-portal/sample/HG02869	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1322	SC_GMFUL5306400	HG02870	https://www.internationalgenome.org/data-portal/sample/HG02870	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1323	SC_GMFUL5306400	HG02871	https://www.internationalgenome.org/data-portal/sample/HG02871	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1324	SC_GMFUL5306400	HG02878	https://www.internationalgenome.org/data-portal/sample/HG02878	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1325	SC_GMFUL5306400	HG02879	https://www.internationalgenome.org/data-portal/sample/HG02879	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1326	SC_GMFUL5306400	HG02880	https://www.internationalgenome.org/data-portal/sample/HG02880	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1327	SC_GMFUL5306400	HG02881	https://www.internationalgenome.org/data-portal/sample/HG02881	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1328	SC_GMFUL5306400	HG02882	https://www.internationalgenome.org/data-portal/sample/HG02882	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1329	SC_GMFUL5306400	HG02883	https://www.internationalgenome.org/data-portal/sample/HG02883	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1330	SC_GMFUL5306400	HG02885	https://www.internationalgenome.org/data-portal/sample/HG02885	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1331	SC_GMFUL5306400	HG02886	https://www.internationalgenome.org/data-portal/sample/HG02886	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1332	SC_GMFUL5306400	HG02887	https://www.internationalgenome.org/data-portal/sample/HG02887	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1333	SC_GMFUL5306400	HG02888	https://www.internationalgenome.org/data-portal/sample/HG02888	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1334	SC_GMFUL5306400	HG02889	https://www.internationalgenome.org/data-portal/sample/HG02889	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1335	SC_GMFUL5306400	HG02891	https://www.internationalgenome.org/data-portal/sample/HG02891	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1336	SC_GMFUL5306400	HG02892	https://www.internationalgenome.org/data-portal/sample/HG02892	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1337	SC_GMFUL5306400	HG02895	https://www.internationalgenome.org/data-portal/sample/HG02895	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1338	SC_GMFUL5306400	HG02896	https://www.internationalgenome.org/data-portal/sample/HG02896	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1339	SC_GMFUL5306400	HG02897	https://www.internationalgenome.org/data-portal/sample/HG02897	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1340	SC_GMFUL5306400	HG02922	https://www.internationalgenome.org/data-portal/sample/HG02922	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1341	SC_GMFUL5306400	HG02923	https://www.internationalgenome.org/data-portal/sample/HG02923	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1342	SC_GMFUL5306400	HG02924	https://www.internationalgenome.org/data-portal/sample/HG02924	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1343	SC_GMFUL5306400	HG02938	https://www.internationalgenome.org/data-portal/sample/HG02938	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1344	SC_GMFUL5306400	HG02941	https://www.internationalgenome.org/data-portal/sample/HG02941	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1345	SC_GMFUL5306400	HG02943	https://www.internationalgenome.org/data-portal/sample/HG02943	Esan,Esan	https://www.internationalgenome.org/data-portal/population/ESN,EsanSGDP	[97, 60, 194]
1346	SC_GMFUL5306400	HG02944	https://www.internationalgenome.org/data-portal/sample/HG02944	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1347	SC_GMFUL5306400	HG02945	https://www.internationalgenome.org/data-portal/sample/HG02945	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1348	SC_GMFUL5306400	HG02946	https://www.internationalgenome.org/data-portal/sample/HG02946	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1349	SC_GMFUL5306400	HG02947	https://www.internationalgenome.org/data-portal/sample/HG02947	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1350	SC_GMFUL5306400	HG02948	https://www.internationalgenome.org/data-portal/sample/HG02948	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1351	SC_GMFUL5306400	HG02952	https://www.internationalgenome.org/data-portal/sample/HG02952	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1352	SC_GMFUL5306400	HG02954	https://www.internationalgenome.org/data-portal/sample/HG02954	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1353	SC_GMFUL5306400	HG02964	https://www.internationalgenome.org/data-portal/sample/HG02964	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1354	SC_GMFUL5306400	HG02965	https://www.internationalgenome.org/data-portal/sample/HG02965	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1355	SC_GMFUL5306400	HG02966	https://www.internationalgenome.org/data-portal/sample/HG02966	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1356	SC_GMFUL5306400	HG02968	https://www.internationalgenome.org/data-portal/sample/HG02968	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1357	SC_GMFUL5306400	HG02970	https://www.internationalgenome.org/data-portal/sample/HG02970	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1358	SC_GMFUL5306400	HG02971	https://www.internationalgenome.org/data-portal/sample/HG02971	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1359	SC_GMFUL5306400	HG02972	https://www.internationalgenome.org/data-portal/sample/HG02972	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1360	SC_GMFUL5306400	HG02974	https://www.internationalgenome.org/data-portal/sample/HG02974	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1361	SC_GMFUL5306400	HG02975	https://www.internationalgenome.org/data-portal/sample/HG02975	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1362	SC_GMFUL5306400	HG02976	https://www.internationalgenome.org/data-portal/sample/HG02976	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1363	SC_GMFUL5306400	HG02978	https://www.internationalgenome.org/data-portal/sample/HG02978	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1364	SC_GMFUL5306400	HG02979	https://www.internationalgenome.org/data-portal/sample/HG02979	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1365	SC_GMFUL5306400	HG02980	https://www.internationalgenome.org/data-portal/sample/HG02980	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1366	SC_GMFUL5306400	HG02981	https://www.internationalgenome.org/data-portal/sample/HG02981	Esan	https://www.internationalgenome.org/data-portal/population/ESN	[97, 60, 194]
1367	SC_GMFUL5306400	HG02982	https://www.internationalgenome.org/data-portal/sample/HG02982	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1368	SC_GMFUL5306400	HG02983	https://www.internationalgenome.org/data-portal/sample/HG02983	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1369	SC_GMFUL5306400	HG02984	https://www.internationalgenome.org/data-portal/sample/HG02984	Gambian Mandinka	https://www.internationalgenome.org/data-portal/population/GWD	[97, 60, 194]
1370	SC_GMFUL5306400	HG03006	https://www.internationalgenome.org/data-portal/sample/HG03006	Bengali,Bengali	https://www.internationalgenome.org/data-portal/population/BengaliSGDP,BEB	[97, 60, 194]
1371	SC_GMFUL5306400	HG03007	https://www.internationalgenome.org/data-portal/sample/HG03007	Bengali,Bengali	https://www.internationalgenome.org/data-portal/population/BengaliSGDP,BEB	[97, 60, 194]
1372	SC_GMFUL5306400	HG03008	https://www.internationalgenome.org/data-portal/sample/HG03008	Bengali	https://www.internationalgenome.org/data-portal/population/BEB	[97, 60, 194]
1373	SC_GMFUL5306400	HG03015	https://www.internationalgenome.org/data-portal/sample/HG03015	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1374	SC_GMFUL5306400	HG03016	https://www.internationalgenome.org/data-portal/sample/HG03016	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1375	SC_GMFUL5306400	HG03017	https://www.internationalgenome.org/data-portal/sample/HG03017	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1376	SC_GMFUL5306400	HG03018	https://www.internationalgenome.org/data-portal/sample/HG03018	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1377	SC_GMFUL5306400	HG03019	https://www.internationalgenome.org/data-portal/sample/HG03019	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1378	SC_GMFUL5306400	HG03021	https://www.internationalgenome.org/data-portal/sample/HG03021	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
1379	SC_GMFUL5306400	HG03022	https://www.internationalgenome.org/data-portal/sample/HG03022	Punjabi	https://www.internationalgenome.org/data-portal/population/PJL	[97, 60, 194]
